@relation 'dataset_corrected_only_comments_and_manually_revised_subset_(only comments and class)-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Lfirst-weka.filters.unsupervised.instance.Randomize-S42'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
?,non-directive
?,non-directive
'@param id\n            the node id\n',non-directive
'@param key\n            the key.\n ',non-directive
'The spacing\n is the distance between cells within the layout. \n \n',non-directive
'</li>\n   ',non-directive
?,non-directive
'Returns the given default value if the \n value does not represent a rectangle.\n\n ',non-directive
'<li>\n    <a href=\n      \"{@docRoot}/../technotes/guides/security/crypto/CryptoSpec.html\">\n      <b>Java<FONT SIZE=-2><SUP>TM</SUP></FONT>\n      Cryptography Architecture API Specification and Reference\n      </b></a></li>\n  ',non-directive
'<li>equalWidth(false)</li>\n </ul>\n ',non-directive
'@since JDK1.1\n',non-directive
' Converts the given long object to a string.\n ',non-directive
?,non-directive
?,non-directive
?,non-directive
?,non-directive
' A field editor for an enumeration type preference.\n ',non-directive
'<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  ',non-directive
'@return the button\n ',non-directive
' Set the composite that is showing the page.\n ',non-directive
'@link java.lang.ref.Reference}</code> class.  ',non-directive
?,non-directive
'@param dflt the default value\n ',non-directive
?,non-directive
?,non-directive
' Adds (or replaces) an image descriptor to this registry. ',non-directive
' Identifier for the color used to show label decorations For example in\n \'Foo.txt [1.16]\', the decoration is \'[1.16]\'.\n \n @since 3.4\n',non-directive
'@return a new object\n ',non-directive
' Sets or clears the currently selected wizard node within this page. \n \n @param node the wizard node, or <code>null</code> to clear\n',non-directive
' Convenience API. Convert the value of the given key in this dialog\n settings to a boolean and return it.\n \n @param key\n            the key\n @return the boolean value, or <code>false</code> if none\n',non-directive
?,non-directive
'@since 3.3\n',non-directive
?,non-directive
' Returns the font data associated with the given symbolic font name.\n ',non-directive
' Returns the current value of the double-valued preference with the\n given name.\n ',non-directive
?,non-directive
' The default-default value for point preferences\n (the origin, <code>(0,0)</code>).\n',non-directive
' Returns this page\'s name.\n\n @return the name of this page\n',non-directive
'@param in\n            the input stream\n ',non-directive
'<p>\n Moved into this package from <code>org.eclipse.jface.internal.text.revisions</code>.</p>\n',non-directive
' Sets whether the dialog should be opened before the operation is run.\n ',non-directive
'@see #create\n ',non-directive
'@see SWT#COLOR_WIDGET_DARK_SHADOW\n ',non-directive
' Computes the diff hunks from an {@link ILineDiffer}.\n\n @since 3.3\n',non-directive
'@return a newly created ColorDescriptor\n',non-directive
'The margins\n specify the number of pixels of horizontal and vertical margin that will\n be placed along the left, right, top, and bottom edges of the layout.\n ',non-directive
' Gets an empty ordered map iterator.\n ',non-directive
'@param name the name of the preference\n ',non-directive
'@link java.lang.ref.ReferenceQueue}</code>\nclass.\n\n',non-directive
' Returns the number of basic controls this field editor consists of.\n\n @return the number of controls\n',non-directive
' Opens this message dialog, creating it first if it has not yet been created.\n <p>\n This method waits until the dialog is closed by the end user, and then it\n returns the dialog\'s return code. The dialog\'s return code is either the\n index of the button the user pressed, or {@link SWT#DEFAULT} if the dialog\n has been closed by other means.\n </p>\n\n @return the return code\n\n @see org.eclipse.jface.window.Window#open()\n',non-directive
'@return <code>true</code> if the listener was added\n',non-directive
'@since 3.2\n',non-directive
?,non-directive
'@see org.eclipse.swt.widgets.Scale#setIncrement(int)\n',non-directive
?,non-directive
'@return a new iterator\n',non-directive
'@param name the name of the preference\n ',non-directive
'@since 3.2\n ',non-directive
'See that package and, for example, java.security.Permission for details.\n\n',non-directive
'@param labelText the label text of the field editor\n ',non-directive
'It is equivalent to using the following constructor with <code>false</code>\n for the <code>useGroup</code> argument.\n ',non-directive
'@return <code>true</code> if any of the managed popups have the focus, <code>false</code> otherwise\n',non-directive
'In the case of a control, the font used by the control at the time\n the PixelConverter is created is used for the pixel calculations. ',non-directive
'@param progressIndicatorHeight The suggested height of the indicator\n',non-directive
' Get the last known right side width.\n \n @return the width.\n',non-directive
' Return the Remove button.  \n \n @return the button\n @since 3.5\n',non-directive
'@see org.eclipse.jface.dialogs.TrayDialog\n ',non-directive
'</p>\n\n ',non-directive
?,non-directive
'<li>TreeBag - implementation that uses a TreeMap to store the data\n</ul>\n',non-directive
' type specifies whether the layout places controls in rows or columns.\n \n',non-directive
'@param style either <code>GRID</code> or <code>FLAT</code>\n',non-directive
'<ul>\n</ul>\n',non-directive
' Creates a new GridData instance. ',non-directive
?,non-directive
'<li>Unmodifiable - ensures the collection cannot be altered\n',non-directive
'@since 3.0\n',non-directive
'@param foreground the foreground color\n ',non-directive
'@since 3.1\n',non-directive
'@return <code>true</code> if this control is available\n',non-directive
'@since 3.1\n ',non-directive
?,non-directive
' Finds and returns the contribution node at the given path.\n\n @param path the path\n @return the node, or <code>null</code> if none\n',non-directive
?,non-directive
' Creates a mult-value map backed by the given map which returns\n collections of type ArrayList.\n\n @param map  the map to decorate\n @return a multi-value map backed by the given map which returns ArrayLists of values.\n @see MultiValueMap\n @since Commons Collections 3.2\n',non-directive
'@see IPageChangeProvider\n ',non-directive
?,non-directive
'@param node the node to add\n ',non-directive
' Creates a new preference manager with the given\n path separator and root node.\n\n @param separatorChar the separator character\n @param rootNode the root node. \n\n @since 3.4\n',non-directive
' Sets the margins for layouts created with this factory. ',non-directive
' Sets the spacing for layouts created with this factory. ',non-directive
'@param info the context information which this presenter should style\n ',non-directive
?,non-directive
' Adds a new column of data to this table layout.\n \n',non-directive
' Convenience API. ',non-directive
'</P>\nThe key elements of this package include:\n<UL>\n   ',non-directive
' Closes this dialog\'s tray, disposing its widgets.\n \n',non-directive
'<li>{',non-directive
' The progress indicator control.\n',non-directive
'This is not provided in the JDK.\n',non-directive
'@link java.lang.management.ManagementFactory} class is the management\nfactory class for the Java platform.  ',non-directive
' Registers a given content assist processor for a particular content type.\n ',non-directive
?,non-directive
' Implements <code>IProgressMonitor.isCanceled</code>.\n @see IProgressMonitor#isCanceled()\n',non-directive
'<LI>The <code>DataSource</code> interface as a means of making a connection.  ',non-directive
'@since 3.4\n',non-directive
' The symbolic font name for the text font (value\n <code>\"org.eclipse.jface.textfont\"</code>).\n',non-directive
'RBG bgColor = PreferenceConverter.getValue(store, \"bg\");\n </pre>\n </p>\n <p>\n This class contains static methods and fields only and cannot \n be instantiated.\n ',non-directive
?,non-directive
?,non-directive
?,non-directive
' Sets the title for this dialog.\n \n',non-directive
' Image registry key for disabled menu image.\n \n',non-directive
'@param cc\n',non-directive
?,non-directive
?,non-directive
?,non-directive
'@return the font\n',non-directive
' Converts the given integer object to a string.\n ',non-directive
' Sets the current value of the preference with the given name\n in the given preference store.\n\n @param store the preference store\n @param name the name of the preference\n @param value the new current value of the preference\n',non-directive
'@return the Restore Defaults button\n',non-directive
'<li>\nstring conversion (<tt>StringConverter</tt>) - for parsing property files</li>\n</ul>\n',non-directive
'</p>\n <p>\n The first six colors returned correspond to the following {',non-directive
' Display the given error message. ',non-directive
?,non-directive
'@param control the control that will be displayed or hidden.\n',non-directive
'<p>\n The float is obtained from the results of {',non-directive
'<LI>Since 1.6 -- new in the JDBC 4.0 API and part of the Java SE platform, \n     version 6\n ',non-directive
?,non-directive
'@param key  the key of the value to look up in that map\n  ',non-directive
' Image registry key for error message image (value\n <code>\"dialog_title_error_image\"</code>).\n',non-directive
' Returns whether this wizard needs Previous and Next buttons.\n ',non-directive
' Message (a localized string).\n',non-directive
'<LI><code>ResultSet</code> interface\n  </UL>\n  ',non-directive
'@param name the name of the preference\n ',non-directive
'<LI><code>SQLData</code> interface -- specifies the mapping of\n              a UDT to an instance of this class\n\t ',non-directive
'</p>\n\n ',non-directive
' Removes a revision listener.\n\n ',non-directive
'@link #transformedMap(Map, Transformer, Transformer)}\n  ',non-directive
' Returns the default value for the float-valued preference\n with the given name.\n ',non-directive
'<li>Exception - always throws an exception\n </ul>\n ',non-directive
'@throws IllegalArgumentException if any element in the arrays is null\n ',non-directive
?,non-directive
?,non-directive
'@param width\n            margin width (pixels)\n ',non-directive
'Transformers are typically used for type conversions, or extracting data\n from an object.\n ',non-directive
'@param name the name of the preference this field editor works on\n ',non-directive
?,non-directive
' Get the layout data for a column\n \n ',non-directive
'@param button\n',non-directive
' Progress is done.\n',non-directive
'@param parent the parent control\n',non-directive
?,non-directive
?,non-directive
?,non-directive
' Returns the default value for the rectangle-valued preference\n with the given name in the given preference store.\n Returns the default-default value (<code>RECTANGLE_DEFAULT_DEFAULT</code>) \n is no default preference with the given name, or if the default \n value cannot be treated as a rectangle.\n\n @param store the preference store\n @param name the name of the preference\n @return the default value of the preference\n',non-directive
?,non-directive
?,non-directive
' Returns the current message for this message provider.\n ',non-directive
'<p>\n Example usage:\n <pre>\n\t\tRadioGroupFieldEditor editor= new RadioGroupFieldEditor(\n\t\t\t\"GeneralPage.DoubleClick\", resName, 1,\n\t\t\tnew String[][] {\n\t\t\t\t{\"Open Browser\", \"open\"},\n\t\t\t\t{\"Expand Tree\", \"expand\"}\n\t\t\t},\n          parent,\n          true);\t\n </pre>\n </p>\n \n ',non-directive
' Returns the number of basic controls this field editor consists of.\n\n ',non-directive
?,non-directive
?,non-directive
'<li><a href=\"{@docRoot}/../technotes/guides/security/crypto/CryptoSpec.html\"><b>\n    Cryptography Architecture</b></a></li>\n\n  ',non-directive
' Implements <code>IProgressMonitor.beginTask</code>.\n ',non-directive
'@param property the field editor property name, \n   such as <code>VALUE</code> or <code>IS_VALID</code>\n ',non-directive
'</UL>\n',non-directive
' Convenience method that applies the edit returned from {',non-directive
'@see #MessageDialog(Shell, String, Image, String, int, String[], int)\n ',non-directive
?,non-directive
'@param state\n            the enabled state.\n',non-directive
' Initialize the progress bar to be animated.\n',non-directive
?,non-directive
'@param display the <code>Display</code> to hook into\n ',non-directive
'@see PopupDialog#getDialogSettings()\n ',non-directive
'@return a copy of the receiver\n',non-directive
'<li>{',non-directive
'@param pageContainer Composite\n \n ',non-directive
?,non-directive
'@link IterableMap}.\n ',non-directive
?,non-directive
' Sets the current value of the string-valued preference with the\n given name.\n ',non-directive
' Creates a ProgressMonitorPart.\n ',non-directive
'@param message\n            the message\n',non-directive
' Creates a new preference node with the given id. ',non-directive
?,non-directive
?,non-directive
'<li>the <code>Class</code> object for the class that implements the \n           <code>SQLData</code> interface\n   </ul>\n',non-directive
' Constructs an uninitialized composite image.\n',non-directive
' An accessor for the index of the default button in the button array.\n \n',non-directive
'@see #applyTo\n',non-directive
'@since 3.3\n',non-directive
'@throws IllegalArgumentException if the paramTypes and args don\'t match\n',non-directive
'@param control\n            the <code>Control</code> to lay out.\n ',non-directive
'@param orientation the popup\'s orientation\n',non-directive
' A blockage has occured. ',non-directive
' Converts the given float value to a string.\n ',non-directive
?,non-directive
'@param minHeight\n            the minimum page height\n ',non-directive
' Key used to restore the layout data in the columns data-slot\n @since 3.5\n',non-directive
'@param value the value to be converted\n ',non-directive
' Sets the default value for the string-valued preference with the\n given name. \n ',non-directive
' Creates a new GridData instance. All attributes of the GridData instance\n will be initialised by the factory.\n \n @return a new GridData instance\n',non-directive
' The number of extra pixels taken as horizontal trim by the table column.\n To ensure there are N pixels available for the content of the column,\n assign N+COLUMN_TRIM for the column width.\n \n @return the trim used by the columns\n @since 3.4\n',non-directive
' Returns whether the current page is valid.\n \n @return <code>false</code> if the current page is not valid, or or\n         <code>true</code> if the current page is valid or there is no\n         current page\n',non-directive
' Returns the image associated with the given key in this registry, \n or <code>null</code> if none.\n \n @param key the key\n @return the image, or <code>null</code> if none\n',non-directive
'@param xHint horizontal hint (pixels), or SWT.DEFAULT to use the control\'s preferred size\n ',non-directive
' Resizes the range by <code>delta</code> lines by moving the start offset, {',non-directive
' Image registry key for banner image (value\n <code>\"dialog_title_banner_image\"</code>).\n',non-directive
'@return the message type\n',non-directive
'@param labelAndValues list of radio button [label, value] entries;\n  the value is returned when the radio button is selected\n ',non-directive
'<p>\n Given two ordered {',non-directive
?,non-directive
?,non-directive
' Gets a byte from a Map in a null-safe manner,\n using the default value if the the conversion fails.\n <p>\n The byte is obtained from the results of {@link #getNumber(Map,Object)}.\n\n @param map  the map to use\n @param key  the key to look up\n @param defaultValue  return if the value is null or if the\n     conversion fails\n @return the value in the Map as a byte, <code>defaultValue</code> if null map input\n',non-directive
'@return String\n',non-directive
'@link SWT#COLOR_CYAN cyan},\n {',non-directive
' Returns this content assist subject control\'s document.\n\n @return the viewer\'s input document\n',non-directive
'@param labelText the label text of the field editor\n ',non-directive
?,non-directive
'@param value The font data.\n ',non-directive
?,non-directive
' Sets the visibility of this dialog page.\n\n @param visible <code>true</code> to make this page visible,\n  and <code>false</code> to hide it\n',non-directive
'@return the font data\n',non-directive
?,non-directive
'@param dialogPage\n \n ',non-directive
'<li>LinkedMap - a hash map that maintains insertion order, supporting OrderedMapIterator\n',non-directive
'<p>\n Given two ordered {',non-directive
'<li><a href=\"http://www.java.sun.com/docs/books/tutorial/collections/\">\n       <b>Collections Framework Tutorial</b></a>\n    ',non-directive
' Gets a Map from a Map in a null-safe manner.\n ',non-directive
' Constant for the question image, or a simple dialog with the question image and Yes/No buttons (value 3).\n \n @see #MessageDialog(Shell, String, Image, String, int, String[], int)\n @see #open(int, Shell, String, String, int)\n',non-directive
?,non-directive
' Returns a copy of the given RowData\n \n @param data\n            RowData to copy\n @return a copy of the argument\n',non-directive
'@return a new RowDataFactory that creates copies of the argument by\n         default\n',non-directive
?,non-directive
' Returns the dialog settings for this wizard page.\n\n @return the dialog settings, or <code>null</code> if none\n',non-directive
' Return code used when dialog failed\n',non-directive
'\n\nProvides the RMI package. ',non-directive
?,non-directive
?,non-directive
' Button id for a \"Back\" button (value 14).\n',non-directive
'@param labelText the label text of the field editor\n ',non-directive
' The margin height; <code>5</code> pixels by default.\n',non-directive
'<li><a href=\n    \"{@docRoot}/../technotes/guides/security/spec/security-spec.doc.html\"><b>\n    Security Architecture</b></a></li>\n\n  ',non-directive
' Add a section in the receiver.\n \n',non-directive
'This allows the flexibility\nof adding localizations for new localizations at any time.\n',non-directive
'@param name the name of the symbolic value that is changing.\n ',non-directive
'At this point, the reference is considered\nto be <em>enqueued</em>.  ',non-directive
'<li>Support added for the SQL:2003 XML data type\n ',non-directive
'<li>MultiKey - a holder of multiple keys tied together\n</ul>\n',non-directive
'@throws NullPointerException if either iterator is null\n',non-directive
'@param vSpan number of rows spanned by the control\n ',non-directive
?,non-directive
'@param oldValue the old value.\n ',non-directive
'@since JDK1.0\n',non-directive
'<LI>Sending SQL statements to a database\n  <UL>\n\t ',non-directive
'\n\nProvides classes for performing arbitrary-precision integer arithmetic\n(BigInteger) and arbitrary-precision decimal arithmetic (BigDecimal).\n',non-directive
'@param differ the line differ to query\n ',non-directive
'<li>The same factory can be used many times to create several GridData instances</li>\n ',non-directive
' Converts the given float object to a string.\n Equivalent to <code>String.valueOf(value.floatValue())</code>.\n\n @param value the float object\n @return the string representing the given float value\n',non-directive
?,non-directive
' Tests if dialogs that have help control should show it\n all the time or only when explicitly requested for\n each dialog instance.\n \n',non-directive
'<li>Unmodifiable - ensures the collection cannot be altered\n',non-directive
?,non-directive
'An object of type <code>Double</code>,\nfor example, contains a field whose type is double, representing that\nvalue in such a way that a reference to it can be stored in a variable\nof reference type. ',non-directive
'@param shellStyle\n            The shell style.\n ',non-directive
'To use this feature:\n </p>\n \n <ol>\n ',non-directive
?,non-directive
'@param parent the parent\n ',non-directive
?,non-directive
'This interface allows the querying of details\n associated with the maximum number of elements.\n\n ',non-directive
' Creates a new updater for the given <code>category</code>.\n\n ',non-directive
?,non-directive
?,non-directive
'@param margins\n            margin size (pixels)\n ',non-directive
'@param newType\n            the message type\n ',non-directive
?,non-directive
?,non-directive
' {@inheritDoc}\n \n ',non-directive
' Recursively enumerates all nodes at or below the given node\n and adds them to the given list in the given order.\n \n',non-directive
' Returns a boolean indicating whether the dialog should be\n considered resizable when the shell style is initially\n set.  \n \n',non-directive
' Escapes any occurrence of \'&\' in the given String so that\n it is not considered as a mnemonic\n character in SWT ToolItems, MenuItems, Button and Labels.\n @param in the original String\n @return The converted String\n',non-directive
?,non-directive
'<li>\n<tt>FontFieldEditor</tt> - fonts</li>\n\n',non-directive
' Creates an empty font registry.\n \n',non-directive
' Find the first valid fontData in the provided list. If none are valid\n return the first one regardless. If the list is empty return null. Return\n <code>null</code> if one cannot be found.\n \n @param fonts the font list\n @param display the display used \n @return the font data of the like describe above\n \n @deprecated use bestDataArray in order to support Motif multiple entry\n             fonts.\n',non-directive
'@since 1.2\n',non-directive
'</p>\n \n ',non-directive
' Returns the last status.\n \n @return IStatus\n',non-directive
?,non-directive
' Creates a new font field editor \n',non-directive
'@see IProgressMonitor#internalWorked(double)\n',non-directive
'<li>font-style</li>\n ',non-directive
' Undoes everything that was done by a call to {',non-directive
?,non-directive
' Returns the client area for the given composite according to this\n layout.\n \n @param c\n            the composite\n @return the client area rectangle\n',non-directive
?,non-directive
?,non-directive
'@link UnsupportedOperationException} for\n the {',non-directive
'\n<p>\nThis package contains implementations of the\n{',non-directive
'<li>\n<tt>ColorFieldEditor</tt> - RGB colors</li>\n\n',non-directive
?,non-directive
' Returns the color descriptor associated with the given symbolic color\n name. If this name does not exist within the registry the supplied\n default value will be used.\n \n @param symbolicName\n @param defaultValue\n @return the color descriptor associated with the given symbolic color\n         name or the default\n @since 3.4\n',non-directive
' Returns the image used to present this node in a preference dialog.\n\n ',non-directive
'@param index the illegal index.\n',non-directive
'The following three\nsteps set up a custom mapping:\n<ol>\n  ',non-directive
'@param monitor the progress monitor to use to display progress and receive\n   requests for cancelation\n ',non-directive
'@return <code>true</code> if the default value is presented,\n   and <code>false</code> otherwise\n',non-directive
'@param b the new valid state\n',non-directive
' EnumerationUtils is not normally instantiated.\n',non-directive
'@see org.eclipse.swt.widgets.Display#getCurrent()\n',non-directive
'Also, the\n<code>PreparedStatement.setObject</code> method will automatically map the\nobject back to its SQL type to store it in the data source.\n\n',non-directive
'<li>BoundedFifoBuffer - implements a buffer with a fixed size that throws exceptions when full\n',non-directive
'<LI> The JDBC 3.0 API\n ',non-directive
?,non-directive
' Returns a list of string values corresponding to the given list of keys.\n ',non-directive
' Removes the preference node at the given path.\n \n @param path\n            the path\n @return the node that was removed, or <code>null</code> if there was no\n         node at the given path\n',non-directive
' Stores the styled ranges in the given table item.\n\n @param item table item\n @param column the column index\n @param ranges the styled ranges or <code>null</code> to remove them\n',non-directive
'@since 3.1 \n\n ',non-directive
'@see #setWizard\n',non-directive
'document\n',non-directive
'@param value  the new value\n ',non-directive
'@see org.eclipse.swt.widgets.Scale#setIncrement(int)\n',non-directive
' Creates this wizard\'s controls in the given parent control.\n ',non-directive
?,non-directive
'Here are brief\ndescriptions of the main components. ',non-directive
?,non-directive
'<p>Actions (<tt>IAction</tt>) are commands which can be triggered from\nthe UI, like the ones found in menus, toolbars, and buttons. ',non-directive
'@throws IllegalArgumentException if either closure is null\n',non-directive
?,non-directive
' <p>\n Initial values are:\n </p>\n \n <ul>\n ',non-directive
'@param device the Device on which to allocate the resource\n ',non-directive
' Sets the indent of the control within the cell. ',non-directive
'@throws IllegalArgumentException if the arrays are different sizes\n',non-directive
'@link\njava.util.WeakHashMap}</code> class works.  ',non-directive
'@see #margins(int, int)\n',non-directive
'<li>Availability to be notfied when a <code>PreparedStatement</code> that is associated\n with a <code>PooledConnection</code> has been closed or the driver determines is invalid\n \n \n</UL>\n',non-directive
?,non-directive
?,non-directive
' Applies the dialog font to all controls that currently have the default\n font.\n \n @param control\n            the control to apply the font to. Font will also be applied to\n            its children. If the control is <code>null</code> nothing\n            happens.\n',non-directive
'\nService provider classes for the classes in the java.util package.\n',non-directive
'<li> Finally, an object is <em>unreachable</em>, and therefore eligible for\nreclamation, when it is not reachable in any of the above ways.\n\n',non-directive
'@since 2.0\n',non-directive
?,non-directive
?,non-directive
?,non-directive
' Workaround for https://bugs.eclipse.org/bugs/show_bug.cgi?id=23980 : Shells without borders are\n not resizable on GTK.\n \n @since 3.6\n',non-directive
' Sets the minimum page size.\n \n @param size\n            the page size encoded as <code>new Point(width,height)</code>\n @see #setMinimumPageSize(int,int)\n',non-directive
'@param w\n            the control\n ',non-directive
'@return the text regions corresponding to <code>selection</code>\n ',non-directive
'@link Iterator}s.\n ',non-directive
'@since 3.1\n',non-directive
?,non-directive
'@see IPreferencePage#isValid()\n',non-directive
?,non-directive
' Returns a selection similar to <code>selection</code> but {',non-directive
'@param value\n            the value to be associated with the <code>key</code>\n',non-directive
' The label control for the subtask.\n',non-directive
' Returns a selection similar to <code>selection</code> but {@linkplain #isEmpty(ISelection)\n empty}. Typically, the selection is reduced to its extreme offsets.\n \n @param selection the selection\n @param beginning <code>true</code> to collapse the selection to its smallest position (i.e.\n            its left-most offset), <code>false</code> to collapse it to its greatest position\n            (e.g its right-most offset)\n @return an empty variant of <code>selection</code>\n @throws BadLocationException if accessing the document failed\n',non-directive
' Get the button control being wrappered by the selector.\n \n @return <code>Button</code>\n',non-directive
'@param listener\n            a page changed listener\n',non-directive
' Undoes everything that was done by a previous call to create(...), given\n the object that was returned by create(...).\n \n',non-directive
' Button id for a \"No to All\" button (value 21).\n',non-directive
'<p>\n<h2>Package Specification</h2>\n\n\n<a name=\"charenc\"></a>\n<h3>Character Encodings</h3>\n\nThe specification of the {',non-directive
' Set the value to be used for Scale.setMaximum(int) and update the\n scale.\n \n @param max\n            a value greater than 0.\n @see org.eclipse.swt.widgets.Scale#setMaximum(int)\n',non-directive
' Returns the current value of the long-valued preference with the\n given name.\n ',non-directive
'@param listener the proposal listener\n',non-directive
?,non-directive
'@link #end()} is at <code>end</code>, keeping\n {',non-directive
'-->\n\n',non-directive
?,non-directive
'@param persistSize\n            A boolean indicating whether the size should be persisted upon\n            close of the dialog. ',non-directive
?,non-directive
'@param value the value to be converted\n ',non-directive
' Constant for a simple dialog with the question image and OK/Cancel buttons (value 5).\n \n',non-directive
'@return <code>true</code> if the receiver can provide a hover\n',non-directive
'<li>spacing(5,5)</li>\n ',non-directive
?,non-directive
'</p>\n',non-directive
' The Finish button has been pressed.\n',non-directive
?,non-directive
' Convenience method to open a standard information dialog.\n \n @param parent\n            the parent shell of the dialog, or <code>null</code> if none\n @param title\n            the dialog\'s title, or <code>null</code> if none\n @param message\n            the message\n',non-directive
'@throws IllegalArgumentException if any element in the arrays is null\n ',non-directive
'<p>\n\n<h2>What the <code>java.sql</code> Package Contains</h2>\nThe <code>java.sql</code> package contains API for the following:\n<UL>\n  ',non-directive
' Returns whether a wizard has been created for this node.\n\n @return <code>true</code> if a wizard has been created,\n   and <code>false</code> otherwise\n',non-directive
'@param parent the parent control\n',non-directive
'<LI>Properties defined for <code>ConnectionPoolDataSource</code> -- specify\n      how connections are to be pooled\n  ',non-directive
?,non-directive
' The <code>WizardPage</code> implementation of this method \n declared on <code>DialogPage</code> updates the container\n if this is the current page.\n',non-directive
'@param column the column that will delegate{',non-directive
'@link java.lang.management.CompilationMXBean}</tt> </td>\n<td> Compilation system of the Java virtual machine.</td>\n</tr>\n<tr>\n<td> <tt>{',non-directive
?,non-directive
'@param infoText\n            Text to be shown in a lower info area, or <code>null</code>\n            if there is no info area.\n \n',non-directive
'@return the <code>chained</code> closure\n ',non-directive
'</p>\n \n ',non-directive
' Creates a new wizard page with the given name, and\n with no title or image.\n\n @param pageName the name of the page\n',non-directive
' Notifies that the selected page has changed.\n \n @param event\n            event object describing the change\n',non-directive
' Clears the normal message from the message line.\n',non-directive
' The string representation used for <code>true</code> (<code>\"true\"</code>).\n',non-directive
'@param labelText the label text of the field editor\n ',non-directive
'<li>Support added for accessing a SQL ROWID\n ',non-directive
'<li>font-weight</li>\n ',non-directive
?,non-directive
' Pre-order traversal means visit the root first,\n then the children.\n',non-directive
' Set the IDialogBlockedHandler to be used by WizardDialogs and\n ModalContexts.\n \n @param blockedHandler\n            The blockedHandler for the dialogs.\n',non-directive
'@see org.eclipse.swt.widgets.Scale#setMinimum(int)\n',non-directive
'<p>\n The Integer is obtained from the results of {',non-directive
?,non-directive
' Returns the line coverage of the adjusted ranges, an empty range if the coverage is empty.\n\n ',non-directive
?,non-directive
'Class {',non-directive
' The difference in lines compared to the corresponding line range in the original. ',non-directive
'@return the preview control\n',non-directive
' Creates a content assist subject control adapter for the given combo.\n\n @param combo the combo to adapt\n',non-directive
'@link #transformedSortedMap(SortedMap, Transformer, Transformer)}\n  ',non-directive
?,non-directive
?,non-directive
?,non-directive
'@return the change button\n',non-directive
' Returns the shared image descriptor for a missing image.\n\n ',non-directive
' Implements <code>IProgressMonitor.isCanceled</code>.\n ',non-directive
'</p>\n \n ',non-directive
'<p>\n A null closure or zero count returns the <code>NOPClosure</code>.\n\n ',non-directive
' Adds (or replaces) a color to this color registry under the given \n symbolic name.\n ',non-directive
'<p>\n The result of this method is typically used by the container to\n show or hide the Help button.\n ',non-directive
'@param verifyKeyListener the listener to be removed\n',non-directive
?,non-directive
'@param length the length of the selection based on the subject\'s model e.g. ',non-directive
' <code>ClosureUtils</code> provides reference implementations and utilities\n for the Closure functor interface. ',non-directive
'the cancel component ',non-directive
?,non-directive
' Initialize the progress bar to be animated.\n',non-directive
'@param styles CSS style definitions\n ',non-directive
' Removes all contribution nodes known to this manager.\n',non-directive
' IteratorUtils is not normally instantiated.\n',non-directive
'<dd>\n                        A list of paths to be searched by the bootstrap class\n                        loader. ',non-directive
'@see #getDialogBoundsStrategy()\n',non-directive
'@param name the name of the preference\n ',non-directive
' Contains various layout constants\n \n @since 3.2\n',non-directive
'<p>\nThe applet context is an application that is responsible for loading and running\napplets. ',non-directive
' The label for yes buttons.\n',non-directive
'@since Commons Collections 3.2\n',non-directive
' Gets a Byte from a Map in a null-safe manner.\n <p>\n The Byte is obtained from the results of {@link #getNumber(Map,Object)}.\n\n @param map  the map to use\n @param key  the key to look up\n @return the value in the Map as a Byte, <code>null</code> if null map input\n',non-directive
?,non-directive
?,non-directive
'<p>\nThe following implementations are provided in the package:\n<ul>\n',non-directive
'@since 3.0\n ',non-directive
' Converts the given value into an int.\n ',non-directive
'Reference\nqueues are implemented by the <code>{',non-directive
' Updates the label with the current task and subtask names.\n',non-directive
'@return the value control\n',non-directive
'@param informationPresenterControlCreator the information presenter control creator\n ',non-directive
' Disposes all currently allocated resources.\n',non-directive
'<LI><code>SQLInput</code> interface -- provides methods for reading\n              UDT attributes from a stream\n\t ',non-directive
'@param pageId\n            The identifier for the page\n ',non-directive
'@since 3.1\n',non-directive
'@return this\n',non-directive
'@return <code>Button</code>\n',non-directive
'@param key  the key to look up\n ',non-directive
' The BufferOverflowException is used when the buffer\'s capacity has been\n exceeded.\n\n @since Commons Collections 2.1\n @version $Revision: 956279 $ $Date: 2010-06-19 21:47:48 +0200 (Sat, 19 Jun 2010) $\n\n @author Avalon\n @author <a href=\"mailto:bloritsch@apache.org\">Berin Loritsch</a>\n @author <a href=\"mailto:jefft@apache.org\">Jeff Turner</a>\n @author Paul Jack\n @author Stephen Colebourne\n',non-directive
'<LI><code>RowId</code> interface -- mapping for SQL <code>ROWID</code>\n\t ',non-directive
?,non-directive
' Creates a path field editor.\n \n @param name the name of the preference this field editor works on\n @param labelText the label text of the field editor\n @param dirChooserLabelText the label text displayed for the directory chooser\n @param parent the parent of the field editor\'s control\n',non-directive
'@since 2.0\n',non-directive
'@param value the new default value of the preference\n',non-directive
'@return the code of the button that was pressed that resulted in this\n         dialog closing. ',non-directive
'<p>\n A <code>Transformer</code> converts the input object to the output object.\n ',non-directive
'<li>MultiKeyMap - map that provides special methods for using more than one key to access the value\n',non-directive
' Converts the given value into a long.\n Returns the given default value if the \n value does not represent a long.\n\n @param value the value to be converted\n @param dflt the default value\n @return the value as a long, or the default value\n',non-directive
